Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-October-2018,319.90,327.00,310.00,321.35,320.778245816503173687,17330,402,5559087.00,10847,62.59,17.00,1.45
10-October-2018,300.00,330.00,300.00,323.10,322.647467725918570009,58406,2184,18844548.00,39316,67.32,30.00,23.10
9-October-2018,312.00,318.90,286.90,299.80,300.545745393219414201,40321,1101,12118305.00,25768,63.91,32.00,-12.20
8-October-2018,333.05,335.95,305.00,312.65,316.355216109403425130,31882,914,10086037.00,20436,64.10,30.95,-20.40
5-October-2018,349.00,349.00,326.95,333.10,335.999172185430463576,49528,1484,16641367.00,29145,58.85,22.05,-15.90
4-October-2018,337.95,340.45,330.30,335.15,334.966912651486013416,306794,762,102765839.00,299109,97.50,10.15,-2.80
3-October-2018,346.65,346.65,338.00,341.15,341.756561516807418446,48312,527,16510943.00,43498,90.04,8.65,-5.50
1-October-2018,330.30,350.00,330.00,346.65,344.100776903894110876,104260,1742,35875947.00,72538,69.57,20.00,16.35
28-September-2018,335.05,359.00,325.00,347.85,341.234971721765494723,68604,1465,23410084.00,44229,64.47,34.00,12.80
27-September-2018,343.00,345.90,335.00,337.30,338.426126340073279956,58952,2442,19950897.00,37913,64.31,10.90,-5.70
26-September-2018,333.10,349.00,333.10,342.55,342.029846960344973366,23654,547,8090374.00,14321,60.54,15.90,9.45
25-September-2018,342.10,343.00,328.55,335.40,336.654196035905777456,33198,558,11176246.00,20799,62.65,14.45,-6.70
24-September-2018,342.00,351.85,328.00,334.65,334.611645900686548730,27529,659,9211524.00,18676,67.84,23.85,-7.35
21-September-2018,358.00,359.65,333.00,340.00,343.975099491487950475,36184,553,12446395.00,27908,77.13,26.65,-18.00
19-September-2018,364.75,369.75,347.15,350.20,355.511196618936478899,31706,1144,11271838.00,20485,64.61,22.60,-14.55
18-September-2018,372.00,374.90,365.30,366.70,369.636740052514643506,9902,582,3660143.00,4952,50.01,9.60,-5.30
17-September-2018,376.25,379.45,368.50,371.10,373.656539766302299283,13265,418,4956554.00,9979,75.23,10.95,-5.15
14-September-2018,379.95,381.85,376.10,381.30,380.546840255361882217,27882,493,10610407.00,20576,73.80,5.75,1.35
12-September-2018,375.15,380.00,371.40,379.70,376.611304726639076453,18364,370,6916090.00,11602,63.18,8.60,4.55
11-September-2018,373.85,385.40,373.70,376.80,378.146304451321114020,33608,687,12708741.00,27733,82.52,11.70,2.95
10-September-2018,374.00,380.05,371.00,372.40,374.241559299636603898,15135,426,5664146.00,8311,54.91,9.05,-1.60
7-September-2018,375.50,381.90,370.05,374.30,375.831557623049219687,13328,307,5009083.00,8525,63.96,11.85,-1.20
6-September-2018,376.00,378.00,373.05,375.50,375.702218570254724732,12170,306,4572296.00,7800,64.09,4.95,-0.50
5-September-2018,388.00,388.00,369.30,375.00,374.796718567885000448,33461,936,12541073.00,17859,53.37,18.70,-13.00
4-September-2018,392.20,392.50,369.00,379.45,379.996757329520429462,156661,1098,59530672.00,135239,86.33,23.50,-12.75
3-September-2018,396.00,400.00,390.00,391.45,394.764225086450801634,60439,1587,23859155.00,45865,75.89,10.00,-4.55
31-August-2018,392.00,400.00,389.25,396.05,394.452604761486427128,56915,1339,22450270.00,33138,58.22,10.75,4.05
30-August-2018,388.10,405.00,387.50,389.65,394.528222069582093132,91719,1160,36185734.00,72259,78.78,17.50,1.55
29-August-2018,392.00,396.00,387.20,388.35,393.159509922887227463,25547,444,10044046.00,19454,76.15,8.80,-3.65
28-August-2018,395.00,401.00,389.10,390.45,393.433374693581091305,33043,802,13000219.00,21806,65.99,11.90,-4.55
27-August-2018,398.50,398.50,390.05,393.50,393.931251630212020717,26837,904,10571933.00,21911,81.64,8.45,-5.00
24-August-2018,402.60,402.60,388.80,391.35,392.482841840782861676,30248,351,11871821.00,26163,86.49,13.80,-11.25
23-August-2018,403.90,403.90,387.00,394.75,394.939213737525823347,908577,1332,358832686.00,889325,97.88,16.90,-9.15
21-August-2018,393.55,412.70,390.15,398.95,400.416931771369919444,1303573,3159,521972701.00,1209731,92.80,22.55,5.40
20-August-2018,383.00,393.00,382.15,392.45,390.724255319148936170,25850,618,10100222.00,20754,80.29,10.85,9.45
17-August-2018,375.00,393.00,375.00,384.85,388.138700923985848246,29113,532,11299882.00,20986,72.08,18.00,9.85
16-August-2018,380.20,385.00,377.10,379.15,382.465093179453221076,21142,360,8086077.00,16402,77.58,7.90,-1.05
14-August-2018,386.00,389.00,378.05,380.40,382.264542500786081123,19082,964,7294372.00,11362,59.54,10.95,-5.60
13-August-2018,382.00,387.00,374.00,383.90,381.377734721885848066,24774,1951,9448252.00,16261,65.64,13.00,1.90
10-August-2018,380.30,386.80,376.00,378.20,382.580493283227506371,23151,576,8857121.00,21050,90.92,10.80,-2.10
9-August-2018,382.30,387.85,382.30,383.55,384.773290992576063167,23303,402,8966372.00,21277,91.31,5.55,1.25
8-August-2018,392.95,392.95,383.50,386.40,387.366852302141344419,12749,546,4938540.00,9977,78.26,9.45,-6.55
7-August-2018,389.90,389.95,382.30,386.75,386.652465826208762015,41406,590,16009732.00,34301,82.84,7.65,-3.15
6-August-2018,394.95,394.95,380.10,381.40,385.884847695912522780,38410,945,14821837.00,28667,74.63,14.85,-13.55
3-August-2018,383.00,394.00,383.00,389.30,390.369668246445497630,25953,1069,10131264.00,20424,78.70,11.00,6.30
2-August-2018,390.00,391.05,380.30,383.35,386.871802470965232370,53987,880,20886048.00,43270,80.15,10.75,-6.65
1-August-2018,389.85,397.00,381.60,393.20,390.099581003008656810,54177,2371,21134425.00,45045,83.14,15.40,3.35
31-July-2018,392.00,392.00,378.00,384.55,384.439890555846212581,141442,1278,54375947.00,119802,84.70,14.00,-7.45
30-July-2018,393.00,404.00,387.35,392.35,395.937523548552834389,262755,8408,104034564.00,181488,69.07,16.65,-0.65
27-July-2018,345.00,413.95,341.10,387.30,390.396116802336863822,489545,8889,191116467.00,175368,35.82,72.85,42.30
26-July-2018,351.50,354.50,342.60,347.95,348.899614019797049119,32126,571,11208749.00,23286,72.48,11.90,-3.55
25-July-2018,359.00,370.00,352.05,353.90,359.299975090297670942,32116,590,11539278.00,19191,59.76,17.95,-5.10
24-July-2018,365.05,373.00,355.00,356.50,363.912557002491655305,21271,495,7740784.00,16834,79.14,18.00,-8.55
23-July-2018,360.10,370.00,360.10,366.35,368.117017403335032403,13733,895,5055351.00,9822,71.52,9.90,6.25
20-July-2018,360.00,365.00,357.95,364.40,363.441553440783321414,18179,343,6607004.00,14348,78.93,7.05,4.40
19-July-2018,370.00,370.00,303.00,359.60,358.332728983544855759,43573,887,15613632.00,15223,34.94,67.00,-10.40
18-July-2018,367.05,373.60,364.50,370.05,368.214736367733213159,8876,320,3268274.00,6800,76.61,9.10,3.00
17-July-2018,363.50,370.45,362.10,369.95,367.204559619484992619,30485,851,11194231.00,25733,84.41,8.35,6.45
16-July-2018,370.00,373.90,360.00,367.65,365.168760502520604945,12497,353,4563514.00,10009,80.09,13.90,-2.35
13-July-2018,379.90,379.90,359.70,373.90,371.461059398647291234,14933,870,5547028.00,9001,60.28,20.20,-6.00
12-July-2018,374.00,379.00,369.10,374.10,374.191355183207512428,21724,2186,8128933.00,17651,81.25,9.90,0.10
11-July-2018,366.00,376.00,366.00,371.05,371.943806248628082241,27334,616,10166712.00,22722,83.13,10.00,5.05
10-July-2018,371.00,375.00,360.00,369.70,366.378123264852859522,16209,1517,5938623.00,12323,76.03,15.00,-1.30
9-July-2018,370.00,370.00,364.00,368.30,367.447947454844006568,6090,609,2237758.00,5188,85.19,6.00,-1.70
6-July-2018,347.20,368.85,347.20,364.15,364.280830835377115693,33027,2587,12031103.00,29009,87.83,21.65,16.95
5-July-2018,361.00,365.70,349.00,357.30,356.213561756803490197,37591,1276,13390424.00,28354,75.43,16.70,-3.70
4-July-2018,360.00,370.00,353.50,364.15,366.348114919700030818,29203,976,10698464.00,19715,67.51,16.50,4.15
3-July-2018,342.30,364.90,342.30,359.90,358.333603222056136854,48168,2404,17260213.00,38818,80.59,22.60,17.60
2-July-2018,339.00,352.00,339.00,351.05,347.510957119166074389,16884,464,5867375.00,11895,70.45,13.00,12.05
29-June-2018,328.50,348.75,325.05,342.45,334.157763285694463715,72070,6729,24082750.00,56915,78.97,23.70,13.95
28-June-2018,330.20,333.90,321.50,325.30,326.192746113989637305,12545,568,4092088.00,10143,80.85,12.40,-4.90
27-June-2018,327.00,331.65,320.20,328.95,327.543364681295715778,26796,2010,8776852.00,19952,74.46,11.45,1.95
26-June-2018,335.00,340.90,327.00,330.20,331.569102126460179762,31931,3617,10587333.00,22787,71.36,13.90,-4.80
25-June-2018,345.00,346.95,335.00,337.55,340.391872487076392877,34820,780,11852445.00,29155,83.73,11.95,-7.45
22-June-2018,340.20,347.00,340.00,344.75,343.845829294714635954,17539,3018,6030712.00,13510,77.03,7.00,4.55
21-June-2018,346.00,352.70,341.65,344.00,345.780834340991535671,9924,584,3431529.00,7601,76.59,11.05,-2.00
20-June-2018,353.00,359.40,346.00,349.05,352.892198252205851310,47374,760,16717915.00,41031,86.61,13.40,-3.95
19-June-2018,358.00,359.85,348.00,356.45,353.758054289078776533,33119,661,11716113.00,23665,71.45,11.85,-1.55
18-June-2018,362.50,369.95,358.25,361.25,362.312138412837026525,18322,545,6638283.00,14018,76.51,11.70,-1.25
15-June-2018,374.00,374.00,367.00,369.80,369.917308665579486025,35566,323,13156479.00,30602,86.04,7.00,-4.20
14-June-2018,371.00,379.00,366.15,372.20,371.344838235026975966,55049,1910,20442162.00,40215,73.05,12.85,1.20
13-June-2018,365.00,376.00,365.00,369.35,370.981087171710789578,47481,689,17614553.00,38139,80.32,11.00,4.35
12-June-2018,364.00,371.35,364.00,368.50,369.081227436823104693,26592,1269,9814608.00,21534,80.98,7.35,4.50
11-June-2018,365.00,375.50,363.10,367.25,370.214916558300823580,36912,1127,13665373.00,26746,72.46,12.40,2.25
8-June-2018,359.00,366.90,358.00,362.50,362.574576412653367832,47924,729,17376024.00,39103,81.59,8.90,3.50
7-June-2018,364.00,367.00,358.05,359.80,360.011870033195855547,39764,798,14315512.00,34567,86.93,8.95,-4.20
6-June-2018,350.30,365.00,350.20,354.95,356.289988917620982637,18949,433,6751339.00,10659,56.25,14.80,4.65
5-June-2018,364.50,369.00,352.00,357.10,356.929829730810515016,47513,698,16958807.00,37495,78.92,17.00,-7.40
4-June-2018,389.70,389.70,355.00,364.50,372.162243026734871151,20722,481,7711946.00,14370,69.35,34.70,-25.20
1-June-2018,394.25,394.25,377.20,383.80,383.991547396805641982,19284,809,7404893.00,11199,58.07,17.05,-10.45
31-May-2018,390.40,400.95,385.00,387.05,390.656014259795652035,31417,350,12273240.00,27166,86.47,15.95,-3.35
30-May-2018,387.00,398.30,385.00,396.45,388.490194468168977071,60884,657,23652837.00,52951,86.97,13.30,9.45
29-May-2018,393.00,399.45,385.20,388.45,388.965254544721673586,24809,647,9649839.00,16835,67.86,14.25,-4.55
28-May-2018,394.00,399.00,390.10,397.20,395.054982562884915040,13477,1003,5324156.00,10292,76.37,8.90,3.20
25-May-2018,391.70,395.00,387.00,388.90,390.962020990969001708,20485,896,8008857.00,9899,48.32,8.00,-2.80
24-May-2018,380.10,392.00,380.10,388.70,387.502131198669300343,9619,261,3727383.00,6233,64.80,11.90,8.60
23-May-2018,369.00,390.00,369.00,382.90,381.436080848098015479,81783,413,31194987.00,76127,93.08,21.00,13.90
22-May-2018,371.70,380.00,365.00,374.45,374.505086994986729578,13564,374,5079787.00,8278,61.03,15.00,2.75
21-May-2018,395.00,404.00,371.25,377.45,381.468490525867575047,28182,756,10750545.00,17932,63.63,32.75,-17.55
18-May-2018,395.00,397.95,383.50,391.90,390.441948767313760094,37398,3287,14601748.00,22081,59.04,14.45,-3.10
17-May-2018,389.05,398.60,388.00,395.50,394.734463276836158192,28674,5506,11318616.00,14334,49.99,10.60,6.45
16-May-2018,390.00,395.00,382.05,392.60,389.392341568418350218,50637,933,19717660.00,31859,62.92,12.95,2.60
15-May-2018,378.00,394.55,370.00,390.30,380.374377188468730782,79679,8428,30307850.00,45157,56.67,24.55,12.30
14-May-2018,392.00,400.70,377.00,380.55,388.599915397631133671,59100,986,22966255.00,36355,61.51,23.70,-11.45
11-May-2018,414.00,425.00,375.10,389.40,407.295287607038530017,259486,4616,105687425.00,82436,31.77,49.90,-24.60
10-May-2018,430.85,435.85,405.60,409.60,426.595705023660129668,124471,1225,53098794.00,62346,50.09,30.25,-21.25
9-May-2018,420.90,440.00,416.00,428.65,419.183265798166329468,523431,1509,219413516.00,480641,91.83,24.00,7.75
8-May-2018,425.00,464.00,417.00,419.15,438.070773730291156564,266695,3433,116831285.00,136339,51.12,47.00,-5.85
7-May-2018,388.90,424.90,382.50,420.65,412.472961032997766754,143737,1749,59287626.00,88033,61.25,42.40,31.75
4-May-2018,385.00,393.95,382.60,385.05,387.743401347809809060,21368,761,8285301.00,12851,60.14,11.35,0.05
3-May-2018,395.00,396.00,380.00,385.10,387.290028729591479223,42813,486,16581048.00,33151,77.43,16.00,-9.90
2-May-2018,399.90,399.90,387.50,390.05,390.354338114272278391,25518,336,9961062.00,19564,76.67,12.40,-9.85
30-April-2018,389.00,397.80,381.00,396.35,394.435840988950510139,23621,608,9316969.00,18848,79.79,16.80,7.35
27-April-2018,395.95,395.95,386.10,390.50,390.607274308071294015,34505,695,13477904.00,25110,72.77,9.85,-5.45
26-April-2018,377.25,392.00,377.25,389.45,385.646121528845168562,19518,485,7527041.00,14554,74.57,14.75,12.20
25-April-2018,388.00,389.50,375.20,377.95,382.770920440492314940,16981,421,6499833.00,8168,48.10,14.30,-10.05
24-April-2018,391.00,396.50,386.20,387.55,391.751107174490699734,21451,651,8403453.00,13773,64.21,10.30,-3.45
23-April-2018,384.00,398.30,382.15,389.95,393.627792693450954070,41716,1222,16420577.00,29433,70.56,16.15,5.95
20-April-2018,392.00,392.00,384.00,388.25,387.620762344071621655,40323,1006,15630032.00,23243,57.64,8.00,-3.75
19-April-2018,386.00,396.00,381.20,391.40,388.358864027538726333,49966,1393,19404739.00,30269,60.58,14.80,5.40
18-April-2018,385.00,389.00,380.60,385.10,385.740146236982692828,40619,1096,15668379.00,27735,68.28,8.40,0.10
17-April-2018,394.70,398.95,379.00,382.35,389.791772847984119745,149116,2523,58124190.00,90581,60.75,19.95,-12.35
16-April-2018,376.00,392.00,367.00,387.55,380.339592955387504440,39406,1391,14987662.00,23519,59.68,25.00,11.55
13-April-2018,389.20,405.10,371.10,375.70,382.966460042491903462,125671,2131,48127778.00,61153,48.66,34.00,-13.50
12-April-2018,372.00,399.00,372.00,384.50,391.318934929499244083,194466,3306,76098228.00,86363,44.41,27.00,12.50
11-April-2018,383.00,387.80,372.20,374.45,378.413402959094865100,34470,634,13043910.00,23041,66.84,15.60,-8.55
10-April-2018,379.90,380.00,369.50,379.25,376.773191739781724802,37384,632,14085289.00,24309,65.03,10.50,-0.65
9-April-2018,360.00,381.00,360.00,375.15,375.134522342564368636,77095,1568,28920996.00,47559,61.69,21.00,15.15
6-April-2018,347.00,362.85,338.00,359.85,348.568589991824792392,232410,749,81010826.00,217579,93.62,24.85,12.85
5-April-2018,347.00,348.80,335.10,347.00,346.974330432436079066,29646,373,10286401.00,23035,77.70,13.70,0.00
4-April-2018,345.90,348.00,332.10,334.45,344.074941955456187118,46516,654,16004990.00,32698,70.29,15.90,-11.45
3-April-2018,335.00,347.00,327.00,341.10,342.131787538842365829,75948,665,25984225.00,62166,81.85,20.00,6.10
2-April-2018,321.05,334.90,321.05,334.50,333.443544003557839600,20237,294,6747897.00,16523,81.65,13.85,13.45
28-March-2018,323.95,330.00,315.00,320.00,322.358931712166399021,52308,835,16861951.00,43065,82.33,15.00,-3.95
27-March-2018,329.90,329.90,319.40,325.00,323.387870753935376967,30175,700,9758229.00,20996,69.58,10.50,-4.90
26-March-2018,302.00,320.00,300.00,318.40,311.240678734170841620,39721,820,12362791.00,30825,77.60,20.00,16.40
23-March-2018,302.10,304.50,296.00,300.95,299.687930026532355983,44474,1011,13328321.00,39971,89.87,8.50,-1.15
22-March-2018,305.00,307.95,302.05,303.35,304.130168737251993324,10786,1344,3280348.00,6164,57.15,5.90,-1.65
21-March-2018,309.95,311.00,303.60,305.65,306.582881866760349832,54083,3871,16580922.00,27529,50.90,7.40,-4.30
20-March-2018,307.70,314.90,300.00,304.35,305.114981314747946199,63419,4004,19350087.00,38217,60.26,14.90,-3.35
19-March-2018,331.00,331.00,305.00,307.70,310.729599502616444743,19301,820,5997392.00,9819,50.87,26.00,-23.30
16-March-2018,336.75,336.75,305.00,315.70,319.810781455439318584,17493,398,5594450.00,9627,55.03,31.75,-21.05
15-March-2018,331.30,340.00,328.00,331.20,338.377601156069364161,89960,618,30440449.00,81499,90.59,12.00,-0.10
14-March-2018,316.00,343.90,311.00,337.55,332.966108726236427257,55442,1261,18460307.00,44907,81.00,32.90,21.55
13-March-2018,321.90,328.00,315.10,323.20,322.870870769438627305,29606,849,9558915.00,22935,77.47,12.90,1.30
12-March-2018,314.60,318.00,312.45,316.60,315.089251934651762682,29075,487,9161220.00,26318,90.52,5.55,2.00
9-March-2018,306.00,312.95,301.30,310.70,309.056634995195900501,18734,536,5789867.00,13420,71.63,11.65,4.70
8-March-2018,317.90,317.90,300.00,305.25,306.026926107361858106,29191,638,8933232.00,16806,57.57,17.90,-12.65
7-March-2018,315.00,322.75,308.05,310.95,313.972905662442869262,36539,588,11472256.00,23311,63.80,14.70,-4.05
6-March-2018,325.00,333.90,318.20,320.35,327.009230177552720979,15601,459,5101671.00,7413,47.52,15.70,-4.65
5-March-2018,331.00,336.55,319.10,322.35,324.563948429961243375,25286,588,8206924.00,15696,62.07,17.45,-8.65
1-March-2018,332.00,337.90,323.50,336.55,334.697646257473700143,13213,588,4422360.00,7602,57.53,14.40,4.55
28-February-2018,326.05,330.00,324.00,328.00,327.812500000000000000,6992,161,2292065.00,3813,54.53,6.00,1.95
27-February-2018,331.05,337.05,326.55,329.70,332.232224548344576258,12897,205,4284799.00,9244,71.68,10.50,-1.35
26-February-2018,333.00,336.95,327.10,334.80,331.839000894878138653,37994,598,12607891.00,30691,80.78,9.85,1.80
23-February-2018,328.30,334.40,325.70,330.85,330.539623659540028326,14827,321,4900911.00,8075,54.46,8.70,2.55
22-February-2018,325.00,339.80,325.00,328.20,331.245773247140726006,8044,182,2664541.00,4104,51.02,14.80,3.20
21-February-2018,332.50,337.70,325.20,334.15,333.951352011231154245,16383,1514,5471125.00,8383,51.17,12.50,1.65
20-February-2018,321.05,332.80,321.05,330.75,327.760843613211301233,20104,784,6589304.00,12556,62.46,11.75,9.70
19-February-2018,327.75,331.45,315.00,319.15,319.827808913797704830,37470,777,11983948.00,19342,51.62,16.45,-8.60
16-February-2018,333.55,339.00,324.00,327.75,331.439919473220651763,23843,601,7902522.00,16476,69.10,15.00,-5.80
15-February-2018,341.00,344.45,332.25,333.50,338.019950902076920079,25663,444,8674606.00,18550,72.28,12.20,-7.50
14-February-2018,342.05,349.00,340.10,340.65,344.045173323628423255,21982,646,7562801.00,12607,57.35,8.90,-1.40
12-February-2018,344.00,352.75,344.00,345.70,347.275286944045911047,22304,459,7745628.00,12730,57.07,8.75,1.70
9-February-2018,342.00,348.90,332.00,344.30,340.220701796503020845,24993,787,8503136.00,10978,43.92,16.90,2.30
8-February-2018,346.00,350.00,340.00,344.25,346.522118090658214705,36599,525,12682363.00,25217,68.90,10.00,-1.75
7-February-2018,349.00,349.80,335.00,338.25,341.142159191151523376,29474,597,10054824.00,19104,64.82,14.80,-10.75
6-February-2018,323.00,344.00,323.00,337.60,335.063829430316043749,59612,1099,19973825.00,32117,53.88,21.00,14.60
5-February-2018,325.00,359.00,319.20,352.25,344.340324229817591457,128119,2895,44116538.00,66334,51.78,39.80,27.25
2-February-2018,347.05,354.75,328.00,332.15,340.010921444640359944,131576,1682,44737277.00,85595,65.05,26.75,-14.90
1-February-2018,358.95,358.95,341.00,350.05,345.872059741321798265,46467,798,16071637.00,29911,64.37,17.95,-8.90
31-January-2018,359.00,360.95,338.00,351.75,347.991416621203855246,82485,1647,28704072.00,50474,61.19,22.95,-7.25
30-January-2018,358.95,374.65,352.10,361.85,363.112259114006619583,124177,4966,45090191.00,87028,70.08,22.55,2.90
29-January-2018,368.70,368.70,356.10,359.05,359.357257851358819713,41617,2376,14955371.00,33725,81.04,12.60,-9.65
25-January-2018,365.00,385.00,357.20,361.10,371.615326115079147294,127547,2052,47398420.00,75096,58.88,27.80,-3.90
24-January-2018,381.00,381.00,361.00,364.70,368.054531954205591338,57911,1459,21314406.00,31746,54.82,20.00,-16.30
23-January-2018,385.00,388.85,374.00,382.05,381.716878002677797905,126970,1590,48466592.00,77795,61.27,14.85,-2.95
22-January-2018,356.90,383.00,354.95,376.35,371.393367063851761513,182031,2178,67605106.00,133660,73.43,28.05,19.45
19-January-2018,347.50,365.00,337.70,356.95,354.651361401439861529,105149,1719,37291236.00,61529,58.52,27.30,9.45
18-January-2018,353.95,355.95,337.00,340.20,344.889450328162291169,53632,1472,18497111.00,36006,67.14,18.95,-13.75
17-January-2018,352.80,353.95,338.00,350.40,346.631785740033162713,27742,1230,9616259.00,16781,60.49,15.95,-2.40
16-January-2018,361.00,361.00,344.50,346.85,352.545600427921904252,37390,929,13181680.00,23065,61.69,16.50,-14.15
15-January-2018,359.40,365.30,350.05,362.90,361.285916530913040105,51564,593,18629347.00,41282,80.06,15.25,3.50
12-January-2018,360.00,362.65,349.00,358.10,353.953935721094920332,88116,993,31189005.00,66323,75.27,13.65,-1.90
11-January-2018,346.75,369.50,346.75,358.55,357.684149198369896776,163916,1916,58630155.00,110792,67.59,22.75,11.80
10-January-2018,354.90,354.90,338.45,346.75,345.621702637889688249,50040,774,17294910.00,30955,61.86,16.45,-8.15
9-January-2018,347.80,349.50,340.00,347.20,346.237244162582876909,31221,513,10809873.00,22176,71.03,9.50,-0.60
8-January-2018,345.00,348.80,340.00,347.75,346.196658397472595042,47163,640,16327673.00,35901,76.12,8.80,2.75
5-January-2018,341.00,354.00,336.00,338.00,343.559052863807069839,118758,3274,40800386.00,90695,76.37,18.00,-3.00
4-January-2018,331.25,340.70,329.50,339.65,337.234587796010612164,101770,5710,34320364.00,80887,79.48,11.20,8.40
3-January-2018,320.00,328.90,319.10,327.20,321.459364308575212448,181220,794,58254866.00,169223,93.38,9.80,7.20
2-January-2018,336.00,338.00,312.50,316.85,319.491934185337810034,167683,3793,53573366.00,102183,60.94,25.50,-19.15
1-January-2018,332.40,339.45,331.90,333.00,335.515597473467107807,46546,1257,15616909.00,27495,59.07,7.55,0.60
29-December-2017,333.05,339.80,328.20,329.85,334.684762460524509130,58264,665,19500073.00,38827,66.64,11.60,-3.20
28-December-2017,335.00,337.85,326.00,332.65,333.446854816062903678,28488,678,9499234.00,19382,68.04,11.85,-2.35
27-December-2017,330.00,345.00,328.05,331.25,332.624944533340504780,297476,1554,98947938.00,265267,89.17,16.95,1.25
26-December-2017,341.00,341.00,326.00,329.85,330.690982688829558177,46444,1455,15358612.00,36254,78.06,15.00,-11.15
22-December-2017,334.10,339.95,334.10,336.95,336.963932132237187336,28585,415,9632114.00,19194,67.15,5.85,2.85
21-December-2017,335.00,344.00,333.00,336.85,339.424444676191469392,28767,955,9764223.00,13763,47.84,11.00,1.85
20-December-2017,339.45,346.75,334.10,336.85,340.334256694367497691,108300,2363,36858200.00,53112,49.04,12.65,-2.60
19-December-2017,334.00,344.95,332.40,335.50,339.193078011751082900,93268,2720,31635860.00,62128,66.61,12.55,1.50
18-December-2017,335.00,342.95,324.00,331.40,332.357239988475943532,173550,8598,57680599.00,116796,67.30,18.95,-3.60
15-December-2017,355.00,355.00,334.05,337.25,342.210536200582214292,63894,911,21865200.00,41886,65.56,20.95,-17.75
14-December-2017,348.00,352.90,340.30,347.00,348.131493921729648227,148562,1217,51719111.00,133235,89.68,12.60,-1.00
13-December-2017,358.70,359.40,339.10,346.65,349.289757583449676354,55153,852,19264378.00,38234,69.32,20.30,-12.05
12-December-2017,375.60,376.50,352.10,354.40,357.557828693302411297,96587,1333,34535438.00,58545,60.61,24.40,-21.20
11-December-2017,367.50,388.80,365.00,373.25,379.003478937082399648,97731,1423,37040389.00,63888,65.37,23.80,5.75
8-December-2017,353.95,370.50,346.05,366.40,361.883460068606607624,76669,1080,27745243.00,49465,64.52,24.45,12.45
7-December-2017,346.95,355.25,333.55,347.75,342.411838829640102037,130148,1190,44564216.00,72083,55.39,21.70,0.80
6-December-2017,357.95,357.95,339.10,343.60,346.396206239248686596,43018,1659,14901272.00,28802,66.95,18.85,-14.35
5-December-2017,359.00,359.00,342.20,352.15,350.027007648183556405,37656,1474,13180617.00,20552,54.58,16.80,-6.85
4-December-2017,350.00,362.95,345.40,352.05,352.748081958928653466,87068,1755,30713070.00,52857,60.71,17.55,2.05
1-December-2017,345.00,368.00,341.05,347.80,355.343701122300578986,291544,3131,103598324.00,201336,69.06,26.95,2.80
30-November-2017,324.00,346.85,317.45,338.40,337.777738337164002946,225374,2423,76126320.00,157741,69.99,29.40,14.40
29-November-2017,319.00,329.80,310.50,325.25,320.695870503742598215,296719,3158,95156558.00,211332,71.22,19.30,6.25
28-November-2017,298.00,315.80,294.35,314.10,303.055442227321508031,573065,2135,173670467.00,447251,78.05,21.45,16.10
27-November-2017,301.00,315.00,294.50,296.65,297.209411127075269586,977885,2087,290636625.00,860290,87.97,20.50,-4.35
24-November-2017,291.05,300.00,287.00,293.15,292.613219774643035336,1404971,2134,411113088.00,1132353,80.60,13.00,2.10
23-November-2017,288.65,296.00,288.65,293.05,293.148400915744562766,115316,694,33804701.00,100773,87.39,7.35,4.40
22-November-2017,290.00,295.00,286.60,288.65,289.291678263289730030,122162,425,35340450.00,113987,93.31,8.40,-1.35
21-November-2017,295.75,299.60,291.10,294.95,294.623091609228877455,154515,623,45523687.00,139968,90.59,8.50,-0.80
20-November-2017,290.00,296.95,288.10,294.35,294.469987829165744633,36152,279,10645679.00,29701,82.16,8.85,4.35
17-November-2017,290.00,298.00,287.25,293.85,293.445796634505944772,57109,777,16758396.00,40270,70.51,10.75,3.85
16-November-2017,290.00,295.00,285.60,287.80,289.601132852729145211,58260,852,16872162.00,39114,67.14,9.40,-2.20
15-November-2017,270.00,284.00,267.15,279.60,274.814293591618517896,41711,901,11462779.00,27612,66.20,16.85,9.60
14-November-2017,287.90,287.90,267.00,271.25,278.171933614848276539,50915,733,14163124.00,38171,74.97,20.90,-16.65
13-November-2017,292.00,295.80,275.10,280.20,285.559421454904004974,159227,2839,45468770.00,116186,72.97,20.70,-11.80
10-November-2017,287.00,300.00,277.50,285.20,290.135597303288854744,307189,2035,89126464.00,238857,77.76,22.50,-1.80
9-November-2017,260.00,294.40,260.00,284.50,277.877885561380411690,210401,1525,58465785.00,156954,74.60,34.40,24.50
8-November-2017,260.15,264.00,256.05,259.15,260.332023508798788837,117573,1844,30608017.00,98570,83.84,7.95,-1.00
7-November-2017,265.05,275.85,256.00,263.35,266.014543233163287177,186616,2759,49642570.00,130996,70.20,19.85,-1.70
6-November-2017,253.70,274.40,247.00,263.05,262.539561211987936667,509312,5821,133714549.00,260814,51.21,27.40,9.35
3-November-2017,247.75,258.50,244.95,250.60,253.317500516849286747,135436,1979,34308309.00,110892,81.88,13.55,2.85
2-November-2017,249.75,249.75,242.00,243.20,244.072853109917129587,21962,414,5360328.00,17800,81.05,7.75,-6.55
1-November-2017,252.85,253.00,243.30,245.90,249.107711992555542631,120358,701,29982106.00,109871,91.29,9.70,-6.95
