Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-June-2022,31601.15,31926.60,30711.10,31812.00,31530.583333333333333333,120,84,3783670.00,65,54.17,1215.50,210.85
1-June-2022,32403.85,32403.85,31528.60,31763.75,31922.338842975206611570,242,127,7725206.00,120,49.59,875.25,-640.10
31-May-2022,31456.00,32496.00,31249.00,32171.65,31987.700381679389312977,524,296,16761555.00,262,50.00,1247.00,715.65
30-May-2022,31269.90,31900.00,31146.20,31303.00,31461.482456140350877192,342,189,10759827.00,116,33.92,753.80,33.10
27-May-2022,30686.00,31624.00,30686.00,31146.75,31136.065693430656934306,274,163,8531282.00,104,37.96,938.00,460.75
26-May-2022,30800.00,31130.50,30162.00,30460.45,30562.484018264840182648,219,156,6693184.00,91,41.55,968.50,-339.55
25-May-2022,31444.40,31444.40,30650.70,30737.60,30920.400000000000000000,140,94,4328856.00,91,65.00,793.70,-706.80
24-May-2022,31500.00,31500.00,30845.50,31202.25,31058.896226415094339622,212,149,6584486.00,94,44.34,654.50,-297.75
23-May-2022,31540.00,32099.50,30729.25,31031.85,31449.794520547945205479,511,279,16070845.00,238,46.58,1370.25,-508.15
20-May-2022,32396.00,32749.00,31249.85,31543.95,31915.838430851063829787,1504,359,48001421.00,1256,83.51,1499.15,-852.05
19-May-2022,32250.00,32250.00,31900.00,32021.95,32030.655737704918032786,183,120,5861610.00,77,42.08,350.00,-228.05
18-May-2022,32700.00,32900.00,32507.30,32579.60,32677.921259842519685039,254,169,8300192.00,118,46.46,392.70,-120.40
17-May-2022,32401.00,32794.25,32007.00,32679.95,32365.889072847682119205,604,436,19548997.00,292,48.34,787.25,278.95
16-May-2022,34333.05,34339.00,32070.00,32395.45,32535.832923832923832923,2035,435,66210420.00,1698,83.44,2269.00,-1937.60
13-May-2022,36000.00,36088.95,34103.00,34310.25,35065.850129198966408268,1161,592,40711452.00,665,57.28,1985.95,-1689.75
12-May-2022,38074.20,38940.15,36750.00,37209.95,37583.497560975609756097,205,128,7704617.00,62,30.24,2190.15,-864.25
11-May-2022,39735.00,39735.00,38265.15,38477.30,38525.585365853658536585,123,71,4738647.00,80,65.04,1469.85,-1257.70
10-May-2022,39299.00,39350.00,38500.80,38615.75,38770.368421052631578947,95,72,3683185.00,51,53.68,849.20,-683.25
9-May-2022,39700.00,39700.00,38883.50,39055.50,39150.111111111111111111,135,87,5285265.00,67,49.63,816.50,-644.50
6-May-2022,39661.20,39924.05,39176.00,39801.20,39546.938596491228070175,114,79,4508351.00,52,45.61,748.05,140.00
5-May-2022,39401.00,40490.00,39220.70,40068.60,39763.915254237288135593,118,82,4692142.00,65,55.08,1269.30,667.60
4-May-2022,40509.95,40550.00,39128.00,39205.15,39560.263888888888888888,216,194,8545017.00,168,77.78,1422.00,-1304.80
2-May-2022,39651.00,40400.95,39651.00,40250.55,40111.695238095238095238,105,68,4211728.00,54,51.43,749.95,599.55
29-April-2022,40561.00,40894.05,39561.40,40399.15,40511.405228758169934640,153,104,6198245.00,83,54.25,1332.65,-161.85
28-April-2022,41049.95,41291.85,40820.55,41071.25,41002.772727272727272727,132,66,5412366.00,127,96.21,471.30,21.30
27-April-2022,41085.60,41989.00,40611.30,40840.45,41114.772151898734177215,79,52,3248067.00,27,34.18,1377.70,-245.15
26-April-2022,40947.85,41467.15,39632.65,41334.25,40685.392086330935251798,278,102,11310539.00,184,66.19,1834.50,386.40
25-April-2022,40401.65,41000.00,39999.95,40880.55,40469.620000000000000000,200,105,8093924.00,113,56.50,1000.05,478.90
22-April-2022,40387.50,41104.75,40319.90,40904.95,40905.857853589196872778,1407,877,57554542.00,1185,84.22,784.85,517.45
21-April-2022,40690.30,40800.00,40061.55,40676.10,40451.227272727272727272,132,84,5339562.00,69,52.27,738.45,-14.20
20-April-2022,40020.00,40560.00,39652.30,40418.70,40190.097345132743362831,113,79,4541481.00,85,75.22,907.70,398.70
19-April-2022,40541.40,40548.95,39650.00,40232.10,40287.777777777777777777,81,70,3263310.00,41,50.62,898.95,-309.30
18-April-2022,39711.25,40601.00,39592.80,40361.35,40066.280000000000000000,75,65,3004971.00,35,46.67,1008.20,650.10
13-April-2022,39878.85,40100.00,39500.00,39979.15,39853.200000000000000000,120,90,4782384.00,68,56.67,600.00,100.30
12-April-2022,40311.05,40440.65,39650.00,39878.85,39967.858733205374280230,5210,124,208232544.00,5142,98.69,790.65,-432.20
11-April-2022,41323.70,41323.70,40000.00,40355.10,40427.052631578947368421,95,52,3840570.00,70,73.68,1323.70,-968.60
8-April-2022,40951.65,41450.00,40700.00,40752.65,41067.550000000000000000,120,67,4928106.00,69,57.50,750.00,-199.00
7-April-2022,39745.00,41106.80,39320.10,40955.50,40398.452054794520547945,438,281,17694522.00,343,78.31,1786.70,1210.50
6-April-2022,39660.00,39979.70,39566.85,39700.15,39725.600000000000000000,95,72,3773932.00,66,69.47,412.85,40.15
5-April-2022,40113.35,40113.35,39780.00,39944.75,39954.972913616398243045,2732,75,109156986.00,2554,93.48,333.35,-168.60
4-April-2022,39756.00,40200.00,39311.10,39857.05,39834.167741935483870967,155,105,6174296.00,104,67.10,888.90,101.05
1-April-2022,39955.10,39955.10,39500.00,39807.95,39747.127659574468085106,94,46,3736230.00,47,50.00,455.10,-147.15
31-March-2022,39885.80,40499.80,39238.35,39606.75,39493.081314878892733564,2312,157,91308004.00,2145,92.78,1261.45,-279.05
30-March-2022,39024.85,39999.80,39024.85,39901.20,39552.186495176848874598,311,172,12300730.00,247,79.42,974.95,876.35
29-March-2022,38848.65,39450.00,38085.75,38988.10,38780.800675675675675675,296,215,11479117.00,149,50.34,1364.25,139.45
28-March-2022,38515.00,39445.00,37910.00,38656.45,38336.577946768060836501,263,184,10082520.00,147,55.89,1535.00,141.45
25-March-2022,38999.00,39102.95,38350.00,38480.15,38650.664705882352941176,340,288,13141226.00,250,73.53,752.95,-518.85
24-March-2022,39100.00,39405.00,38400.75,38999.20,38795.804255319148936170,470,380,18234028.00,365,77.66,1004.25,-100.80
23-March-2022,39505.00,39550.15,39000.00,39100.00,39231.166666666666666666,126,89,4943127.00,65,51.59,550.15,-405.00
22-March-2022,39628.10,39638.50,39150.00,39317.85,39326.716981132075471698,53,35,2084316.00,30,56.60,488.50,-310.25
21-March-2022,39510.00,39672.95,39310.00,39553.85,39478.406976744186046511,86,64,3395143.00,23,26.74,362.95,43.85
17-March-2022,40485.35,40747.35,38944.90,39377.15,40051.442748091603053435,131,97,5246739.00,70,53.44,1802.45,-1108.20
16-March-2022,40360.75,40577.40,39822.80,39936.80,40040.819819819819819819,222,105,8889062.00,159,71.62,754.60,-423.95
15-March-2022,40400.00,40459.15,39941.70,40275.30,40238.036231884057971014,138,98,5552849.00,82,59.42,517.45,-124.70
14-March-2022,40254.60,40400.00,39949.55,40267.60,40203.256000000000000000,125,82,5025407.00,62,49.60,450.45,13.00
11-March-2022,39900.00,41000.00,39750.00,39945.40,40141.256704980842911877,261,152,10476868.00,114,43.68,1250.00,45.40
10-March-2022,40800.00,41000.55,40000.00,40113.30,40366.596707818930041152,243,104,9809083.00,162,66.67,1000.55,-686.70
9-March-2022,39750.00,40500.00,39200.05,40408.90,39906.727272727272727272,187,125,7462558.00,123,65.78,1299.95,658.90
8-March-2022,39173.10,40100.00,38729.55,39117.20,39234.260869565217391304,115,86,4511940.00,57,49.57,1370.45,-55.90
7-March-2022,39175.90,39936.65,38084.90,39584.75,39005.314410480349344978,229,170,8932217.00,74,32.31,1851.75,408.85
4-March-2022,39850.80,40268.00,39006.00,39171.60,39551.236994219653179190,173,119,6842364.00,102,58.96,1262.00,-679.20
3-March-2022,40750.00,40965.70,40460.10,40513.00,40696.965811965811965811,117,62,4761545.00,61,52.14,505.60,-237.00
2-March-2022,40882.80,41130.00,40200.00,40469.90,40768.962121212121212121,132,78,5381503.00,41,31.06,930.00,-412.90
28-February-2022,40051.00,41381.30,39734.75,40998.80,40465.148809523809523809,168,129,6798145.00,,,1646.55,947.80
25-February-2022,40563.45,40992.45,39760.00,40381.30,40392.739932885906040268,1192,81,48148146.00,1128,94.63,1232.45,-182.15
24-February-2022,39880.75,40522.85,39400.00,39656.75,39981.437500000000000000,448,245,17911684.00,271,60.49,1122.85,-224.00
23-February-2022,40980.00,41164.90,40547.75,40794.45,40948.444444444444444444,27,22,1105608.00,13,48.15,617.15,-185.55
22-February-2022,39800.00,41294.85,39762.00,40687.60,40769.642553191489361702,235,171,9580866.00,99,42.13,1532.85,887.60
21-February-2022,40101.10,40867.60,39910.20,40642.40,40353.399702823179791976,673,594,27157838.00,491,72.96,957.40,541.30
18-February-2022,41401.00,42036.50,40254.55,40568.20,40951.541984732824427480,262,187,10729304.00,107,40.84,1781.95,-832.80
17-February-2022,41258.10,42210.00,41010.00,42090.70,41604.570469798657718120,149,108,6199081.00,23,15.44,1200.00,832.60
16-February-2022,41494.00,42031.55,41075.75,41369.70,41722.951754385964912280,228,140,9512833.00,75,32.89,955.80,-124.30
15-February-2022,41100.00,41894.25,40650.00,41485.95,41255.413173652694610778,167,121,6889654.00,41,24.55,1244.25,385.95
14-February-2022,42000.00,42000.00,40971.20,41076.60,41486.465384615384615384,520,382,21572962.00,194,37.31,1028.80,-923.40
11-February-2022,44719.70,45046.60,43222.55,43572.30,44292.380368098159509202,163,128,7219658.00,52,31.90,1824.05,-1147.40
10-February-2022,44750.00,45075.00,43934.45,44811.35,44595.540106951871657754,187,108,8339366.00,77,41.18,1140.55,61.35
9-February-2022,44535.00,44809.40,44226.05,44358.05,44589.386363636363636363,44,38,1961933.00,13,29.55,583.35,-176.95
8-February-2022,45005.30,45300.00,44200.00,44441.50,44703.934426229508196721,61,36,2726940.00,21,34.43,1100.00,-563.80
7-February-2022,44610.00,45100.00,44000.00,44976.30,44508.257812500000000000,128,85,5697057.00,61,47.66,1100.00,366.30
4-February-2022,44605.00,45691.05,44505.60,44814.50,45052.978571428571428571,140,93,6307417.00,41,29.29,1185.45,209.50
3-February-2022,45800.50,46200.00,45511.10,45764.30,45939.919075144508670520,173,103,7947606.00,51,29.48,688.90,-36.20
2-February-2022,44555.00,46198.90,44555.00,46066.45,45770.276264591439688715,514,393,23525922.00,291,56.61,1643.90,1511.45
1-February-2022,42856.95,45100.00,42706.80,44319.40,44335.416030534351145038,524,349,23231758.00,290,55.34,2393.20,1462.45
31-January-2022,42700.00,43147.90,40644.00,42856.95,42147.020304568527918781,197,134,8302963.00,56,28.43,2503.90,156.95
28-January-2022,42950.00,43165.20,41701.00,41911.05,42716.033333333333333333,120,81,5125924.00,51,42.50,1464.20,-1038.95
27-January-2022,42149.30,42871.95,41642.45,42305.10,41932.441379310344827586,145,126,6080204.00,41,28.28,1229.50,155.80
25-January-2022,41672.70,43224.45,40420.25,42854.90,41989.610738255033557046,298,213,12512904.00,142,47.65,2804.20,1182.20
24-January-2022,43687.90,43687.90,42000.05,42243.00,42701.308943089430894308,123,91,5252261.00,57,46.34,1687.85,-1444.90
21-January-2022,44759.45,44759.45,42611.10,43845.10,43534.654676258992805755,139,109,6051317.00,58,41.73,2148.35,-914.35
20-January-2022,45266.50,45522.35,44955.00,45135.25,45183.031914893617021276,188,110,8494410.00,92,48.94,567.35,-131.25
19-January-2022,45079.00,45894.85,44002.80,45559.55,45100.292452830188679245,106,82,4780631.00,42,39.62,1892.05,480.55
18-January-2022,45630.05,46650.00,44954.95,44998.55,45769.572727272727272727,330,211,15103959.00,191,57.88,1695.05,-631.50
17-January-2022,44600.00,46300.00,44280.70,45948.20,45454.197101449275362318,690,422,31363396.00,356,51.59,2019.30,1348.20
14-January-2022,43810.05,44800.00,43810.05,44585.55,44567.338912133891213389,239,165,10651594.00,149,62.34,989.95,775.50
13-January-2022,43555.05,44190.40,43481.75,44144.25,43892.614678899082568807,109,71,4784295.00,43,39.45,708.65,589.20
12-January-2022,43740.00,43900.00,43454.15,43635.15,43656.973684210526315789,76,45,3317930.00,33,43.42,445.85,-104.85
11-January-2022,43437.05,43634.10,43308.30,43475.75,43497.611464968152866242,157,108,6829125.00,94,59.87,325.80,38.70
10-January-2022,43051.00,44225.95,42993.85,43570.85,43522.200000000000000000,320,212,13927104.00,214,66.88,1232.10,519.85
7-January-2022,43050.05,43539.60,42695.95,43110.10,43055.167512690355329949,197,154,8481868.00,93,47.21,843.65,60.05
6-January-2022,43050.80,43299.50,42408.00,42894.70,42807.891472868217054263,258,178,11044436.00,134,51.94,891.50,-156.10
5-January-2022,42439.90,43600.00,41849.50,43367.95,42575.960000000000000000,200,120,8515192.00,88,44.00,1750.50,928.05
4-January-2022,42485.20,42640.80,41475.15,42116.80,42179.970000000000000000,200,123,8435994.00,55,27.50,1165.65,-368.40
3-January-2022,41999.00,42690.00,41849.40,42489.85,42401.237762237762237762,143,83,6063377.00,58,40.56,840.60,490.85
31-December-2021,41206.50,42849.65,41206.50,42148.15,42303.034682080924855491,346,197,14636850.00,201,58.09,1643.15,941.65
30-December-2021,41600.00,41600.00,40560.00,41031.20,40884.333333333333333333,108,62,4415508.00,44,40.74,1040.00,-568.80
29-December-2021,40850.00,41499.95,40621.00,41294.80,41158.031963470319634703,219,137,9013609.00,169,77.17,878.95,444.80
28-December-2021,40989.95,40999.95,40300.00,40646.85,40544.878378378378378378,74,54,3000321.00,36,48.65,699.95,-343.10
27-December-2021,40165.40,41110.20,39446.55,40593.00,40630.866071428571428571,112,67,4550657.00,82,73.21,1663.65,427.60
24-December-2021,40000.00,40339.90,39867.60,40081.95,40023.914285714285714285,35,27,1400837.00,21,60.00,472.30,81.95
23-December-2021,40500.00,40500.00,39116.00,39976.35,39790.059405940594059405,101,51,4018796.00,86,85.15,1384.00,-523.65
22-December-2021,39095.00,40549.40,39095.00,39919.85,39482.853658536585365853,123,60,4856391.00,90,73.17,1454.40,824.85
21-December-2021,39560.10,39600.05,38772.10,39000.45,39004.274351924587588373,5092,76,198609765.00,5064,99.45,827.95,-559.65
20-December-2021,40000.20,40000.20,38500.00,38973.00,39066.732044198895027624,362,236,14142157.00,186,51.38,1500.20,-1027.20
17-December-2021,39691.00,40807.50,39217.00,40658.95,39429.828329212292476156,2831,118,111625844.00,2678,94.60,1590.50,967.95
16-December-2021,40052.95,40890.00,39301.20,39515.45,39811.846153846153846153,65,51,2587770.00,42,64.62,1588.80,-537.50
15-December-2021,40408.75,40408.75,39872.30,40004.05,40015.559757942511346444,661,24,26450285.00,653,98.79,536.45,-404.70
14-December-2021,39888.95,40622.00,39847.65,40085.90,40166.274725274725274725,91,83,3655131.00,63,69.23,774.35,196.95
13-December-2021,39800.00,40250.00,39800.00,40133.10,40022.912087912087912087,91,72,3642085.00,84,92.31,450.00,333.10
10-December-2021,39650.00,39839.65,39521.00,39703.45,39675.589041095890410958,73,55,2896318.00,50,68.49,318.65,53.45
9-December-2021,40104.95,40105.00,39496.95,39542.30,39662.149350649350649350,154,119,6107971.00,79,51.30,608.05,-562.65
8-December-2021,40890.00,41000.00,39330.00,39717.15,40206.313333333333333333,150,100,6030947.00,102,68.00,1670.00,-1172.85
7-December-2021,39202.05,40599.00,39202.00,40490.80,40016.815181518151815181,303,232,12125095.00,238,78.55,1397.00,1288.75
6-December-2021,38620.00,39382.20,38600.00,39211.55,38858.764294049008168028,857,407,33301961.00,756,88.21,782.20,591.55
3-December-2021,38698.80,38824.00,38542.85,38633.65,38688.394495412844036697,218,107,8434070.00,177,81.19,281.15,-65.15
2-December-2021,38808.25,38808.25,38303.00,38399.55,38585.344594594594594594,296,97,11421262.00,267,90.20,505.25,-408.70
1-December-2021,38700.00,39717.00,38376.85,38409.10,38643.351851851851851851,432,239,16693928.00,333,77.08,1340.15,-290.90
30-November-2021,39499.95,39499.95,38714.75,38824.00,38914.225165562913907284,151,121,5876048.00,89,58.94,785.20,-675.95
29-November-2021,39500.00,39605.30,38881.00,38933.30,39067.837209302325581395,86,74,3359834.00,55,63.95,724.30,-566.70
26-November-2021,39689.00,40866.65,39005.20,39424.40,39816.484184914841849148,411,300,16364575.00,206,50.12,1861.45,-264.60
25-November-2021,39354.95,39488.75,38828.85,39192.10,39150.196721311475409836,61,47,2388162.00,48,78.69,659.90,-162.85
24-November-2021,39498.90,39707.30,39051.00,39128.75,39365.316666666666666666,120,91,4723838.00,81,67.50,656.30,-370.15
23-November-2021,39006.00,39754.80,39006.00,39106.30,39341.164319248826291079,213,154,8379668.00,169,79.34,748.80,100.30
22-November-2021,40245.00,41510.00,39000.00,39374.90,39990.625000000000000000,120,100,4798875.00,68,56.67,2510.00,-870.10
18-November-2021,40848.00,41450.00,39108.00,39833.70,39884.660831509846827133,457,355,18227290.00,261,57.11,2342.00,-1014.30
17-November-2021,42001.00,42124.05,40674.65,40848.00,41260.462395543175487465,359,265,14812506.00,199,55.43,1449.40,-1153.00
16-November-2021,42392.70,42883.65,41423.60,41698.40,42178.912195121951219512,205,176,8646677.00,118,57.56,1460.05,-694.30
15-November-2021,42836.50,43056.25,42260.00,42432.10,42569.539062500000000000,128,102,5448901.00,98,76.56,796.25,-404.40
12-November-2021,45000.20,45140.05,43769.30,43924.40,44298.985365853658536585,205,134,9081292.00,159,77.56,1370.75,-1075.80
11-November-2021,42555.00,45450.00,42294.95,45210.30,44447.050314465408805031,159,126,7067081.00,97,61.01,3155.05,2655.30
10-November-2021,42865.00,42865.00,42565.40,42610.60,42617.050000000000000000,40,15,1704682.00,36,90.00,299.60,-254.40
9-November-2021,42851.00,42954.65,42596.30,42859.20,42819.312500000000000000,80,59,3425545.00,64,80.00,358.35,8.20
8-November-2021,43273.85,43323.10,42503.00,42854.15,42841.677777777777777777,90,64,3855751.00,58,64.44,820.10,-419.70
4-November-2021,43498.90,43745.95,42883.70,43274.70,43255.447368421052631578,76,52,3287414.00,53,69.74,862.25,-224.20
3-November-2021,43135.95,43200.00,42370.20,43036.60,42880.289156626506024096,83,74,3559064.00,44,53.01,829.80,-99.35
2-November-2021,42460.00,42809.05,41789.40,42645.95,42380.251001335113484646,749,54,31742808.00,728,97.20,1019.65,185.95
1-November-2021,41902.55,42518.00,41501.20,42453.85,42051.303797468354430379,79,55,3322053.00,61,77.22,1016.80,551.30
29-October-2021,42102.25,42500.00,41669.35,41975.80,42036.081545064377682403,233,103,9794407.00,194,83.26,830.65,-126.45
28-October-2021,42722.65,43059.00,42299.65,42375.20,42731.223076923076923076,130,85,5555059.00,83,63.85,759.35,-347.45
27-October-2021,42510.05,43377.85,42451.65,42574.70,42687.060606060606060606,33,27,1408673.00,28,84.85,926.20,64.65
26-October-2021,42153.80,43916.15,41063.60,43344.70,42082.356164383561643835,146,125,6144024.00,65,44.52,2852.55,1190.90
25-October-2021,43054.40,43054.40,41597.00,41839.50,42317.557894736842105263,95,75,4020168.00,55,57.89,1457.40,-1214.90
22-October-2021,42788.50,43166.85,42788.50,42975.25,43009.447368421052631578,38,22,1634359.00,33,86.84,378.35,186.75
21-October-2021,42400.00,43000.00,42215.40,42587.15,42537.786407766990291262,103,82,4381392.00,75,72.82,784.60,187.15
20-October-2021,43000.00,44120.00,42411.05,42493.15,42950.308333333333333333,240,172,10308074.00,122,50.83,1708.95,-506.85
19-October-2021,44396.90,44534.40,42665.80,42793.05,43418.500000000000000000,122,95,5297057.00,82,67.21,1868.60,-1603.85
18-October-2021,45000.00,45000.00,43402.00,44120.75,44056.216981132075471698,212,154,9339918.00,140,66.04,1598.00,-879.25
14-October-2021,45160.10,45400.00,44600.00,44674.40,44866.089285714285714285,56,36,2512501.00,44,78.57,800.00,-485.70
13-October-2021,45549.00,46000.00,44800.00,44997.70,45271.338461538461538461,65,59,2942637.00,47,72.31,1200.00,-551.30
12-October-2021,45694.05,46022.00,44800.00,44800.00,45379.348837209302325581,86,56,3902624.00,56,65.12,1222.00,-894.05
11-October-2021,45600.00,45997.35,45456.70,45501.00,45701.915662650602409638,83,71,3793259.00,60,72.29,540.65,-99.00
8-October-2021,46572.80,46572.80,45818.00,45991.50,45974.161616161616161616,99,72,4551442.00,69,69.70,754.80,-581.30
7-October-2021,46364.85,46880.65,46364.85,46479.45,46683.951612903225806451,62,40,2894405.00,47,75.81,515.80,114.60
6-October-2021,46600.70,47028.00,45681.40,45762.05,46020.193877551020408163,196,148,9019958.00,117,59.69,1346.60,-838.65
5-October-2021,45351.00,47400.00,45351.00,46728.10,46823.917012448132780082,241,161,11284564.00,141,58.51,2049.00,1377.10
4-October-2021,44680.00,46000.00,44256.00,45852.50,45492.917159763313609467,169,138,7688303.00,136,80.47,1744.00,1172.50
1-October-2021,44932.00,45940.00,44605.00,44718.85,45069.939759036144578313,166,92,7481610.00,115,69.28,1335.00,-213.15
30-September-2021,44627.00,45900.00,44627.00,45686.90,45476.345047923322683706,313,211,14234096.00,238,76.04,1273.00,1059.90
29-September-2021,43260.00,45708.00,43260.00,44511.05,44935.134408602150537634,372,233,16715870.00,181,48.66,2448.00,1251.05
28-September-2021,44416.55,45376.90,44211.10,44412.35,44934.054216867469879518,332,174,14918106.00,162,48.80,1165.80,-4.20
27-September-2021,44587.45,44587.45,44251.10,44301.55,44342.016666666666666666,120,67,5321042.00,90,75.00,336.35,-285.90
24-September-2021,44250.00,44421.25,43712.60,44245.60,44156.234042553191489361,94,66,4150686.00,52,55.32,708.65,-4.40
23-September-2021,43550.00,44475.00,43425.80,43962.80,44075.016891891891891891,296,219,13046205.00,183,61.82,1049.20,412.80
22-September-2021,43400.00,44100.00,43200.00,43704.25,43793.272277227722772277,202,137,8846241.00,130,64.36,900.00,304.25
21-September-2021,41886.00,43400.00,41700.00,43076.25,42564.386503067484662576,163,99,6937995.00,118,72.39,1700.00,1190.25
20-September-2021,42300.00,43376.50,41821.50,42493.05,42333.087912087912087912,91,50,3852311.00,54,59.34,1555.00,193.05
17-September-2021,42910.00,43150.35,41600.00,42552.45,42378.565573770491803278,122,81,5170185.00,62,50.82,1550.35,-357.55
16-September-2021,43899.00,43899.00,42767.85,42873.70,43023.696969696969696969,66,49,2839564.00,39,59.09,1131.15,-1025.30
15-September-2021,42649.00,43595.00,41051.00,43452.55,42939.756198347107438016,484,378,20782842.00,392,80.99,2544.00,803.55
14-September-2021,42504.65,42566.55,42038.50,42256.55,42363.467741935483870967,62,46,2626535.00,42,67.74,528.05,-248.10
13-September-2021,42323.35,42800.00,42125.00,42449.50,42394.108527131782945736,258,158,10937680.00,185,71.71,675.00,126.15
9-September-2021,41425.00,42323.35,41285.00,42305.15,42031.841530054644808743,183,98,7691827.00,97,53.01,1038.35,880.15
8-September-2021,40400.00,41758.00,39830.00,41503.70,40904.816067653276955602,473,318,19347978.00,338,71.46,1928.00,1103.70
7-September-2021,40500.00,40500.00,39828.25,40113.70,40131.510067114093959731,149,90,5979595.00,63,42.28,671.75,-386.30
6-September-2021,40151.00,40650.00,40001.00,40343.80,40218.834951456310679611,103,66,4142540.00,76,73.79,649.00,192.80
3-September-2021,40535.45,40621.60,40089.65,40151.75,40387.578231292517006802,147,97,5936974.00,103,70.07,531.95,-383.70
2-September-2021,40299.10,40716.40,40299.10,40521.35,40481.836448598130841121,214,143,8663113.00,109,50.93,417.30,222.25
1-September-2021,39911.30,41005.40,39350.00,40344.35,40154.650349650349650349,143,95,5742115.00,77,53.85,1655.40,433.05
31-August-2021,40149.70,40425.20,39590.00,39603.25,39832.789915966386554621,357,236,14220306.00,203,56.86,835.20,-546.45
30-August-2021,39700.00,40349.00,39420.05,39659.90,39980.231617647058823529,272,182,10874623.00,178,65.44,928.95,-40.10
27-August-2021,39700.05,40261.15,39433.00,39739.55,39805.784090909090909090,88,55,3502909.00,56,63.64,828.15,39.50
26-August-2021,39408.05,40235.70,39400.00,39854.50,39944.525179856115107913,139,117,5552289.00,79,56.83,835.70,446.45
25-August-2021,39365.05,39748.25,38933.90,39525.10,39365.341022732047565023,23799,136,936855751.00,23759,99.83,814.35,160.05
24-August-2021,38495.00,39600.00,38219.00,39365.65,39007.525510204081632653,196,143,7645475.00,113,57.65,1381.00,870.65
23-August-2021,39613.85,39613.85,38146.90,38216.10,38634.143769968051118210,313,236,12092487.00,187,59.74,1466.95,-1397.75
20-August-2021,39741.55,39953.95,38851.00,39105.60,39302.260273972602739726,219,174,8607195.00,130,59.36,1102.95,-635.95
18-August-2021,39700.00,40080.00,39450.00,40015.35,39982.159048507462686567,2144,117,85721749.00,2070,96.55,630.00,315.35
17-August-2021,40139.95,40235.10,39047.10,39179.55,39551.114551083591331269,323,250,12775010.00,202,62.54,1188.00,-960.40
16-August-2021,40700.00,40700.00,40001.65,40255.55,40306.299065420560747663,107,89,4312774.00,45,42.06,698.35,-444.45
13-August-2021,40999.90,40999.90,40280.00,40419.40,40543.954545454545454545,66,56,2675901.00,33,50.00,719.90,-580.50
12-August-2021,40996.35,40996.35,39126.05,40399.65,40402.150793650793650793,126,109,5090671.00,75,59.52,1870.30,-596.70
11-August-2021,40949.25,40949.25,40000.00,40141.45,40155.584000000000000000,125,100,5019448.00,57,45.60,949.25,-807.80
10-August-2021,41000.00,41493.00,40599.80,40875.10,41116.737327188940092165,217,154,8922332.00,110,50.69,893.20,-124.90
9-August-2021,41569.85,41569.85,40700.00,40966.15,40959.878504672897196261,214,174,8765414.00,76,35.51,869.85,-603.70
6-August-2021,41209.00,41506.10,40696.10,41077.75,41097.421451104100946372,3170,128,130278826.00,3067,96.75,810.00,-131.25
5-August-2021,41980.00,42499.00,41272.35,41403.45,41511.082525232535127646,5053,205,209755500.00,4905,97.07,1226.65,-576.55
4-August-2021,42350.00,42977.00,41727.00,41975.95,42427.324022346368715083,358,266,15188982.00,163,45.53,1250.00,-374.05
3-August-2021,43100.00,43100.00,42087.80,42296.65,42303.588832487309644670,197,123,8333807.00,81,41.12,1012.20,-803.35
2-August-2021,42781.30,43097.10,42253.00,42305.20,42567.211267605633802816,142,97,6044544.00,87,61.27,844.10,-476.10
30-July-2021,43123.45,43187.85,42651.00,42724.75,42938.000000000000000000,41,31,1760458.00,31,75.61,536.85,-398.70
29-July-2021,43371.45,43371.45,42800.00,42984.75,42990.521126760563380281,142,94,6104654.00,79,55.63,571.45,-386.70
28-July-2021,42813.20,43084.60,42600.55,43021.40,42924.556862745098039215,255,183,10945762.00,142,55.69,484.05,208.20
27-July-2021,43998.90,43998.90,42599.00,42813.25,43109.092896174863387978,183,140,7888964.00,63,34.43,1399.90,-1185.65
26-July-2021,42599.65,43900.00,42470.80,43411.85,42896.116959064327485380,171,126,7335236.00,101,59.06,1429.20,812.20
23-July-2021,43200.00,43200.15,42500.00,42557.10,42762.143750000000000000,320,199,13683886.00,161,50.31,700.15,-642.90
22-July-2021,43699.85,43699.85,41551.00,42831.55,43077.403990024937655860,401,261,17274039.00,193,48.13,2148.85,-868.30
20-July-2021,44027.75,44027.75,42451.15,42933.45,43212.460606060606060606,165,115,7130056.00,53,32.12,1576.60,-1094.30
19-July-2021,43679.95,44201.00,42725.05,44035.00,43684.097560975609756097,246,159,10746288.00,128,52.03,1475.95,355.05
16-July-2021,44001.05,44200.00,43203.00,43651.30,43817.583333333333333333,144,109,6309732.00,49,34.03,997.00,-349.75
15-July-2021,44210.15,44436.15,43074.75,44058.30,43654.474103585657370517,502,323,21914546.00,263,52.39,1361.40,-151.85
14-July-2021,42352.05,44361.60,42352.05,44210.15,43760.975432211101000909,1099,657,48093312.00,706,64.24,2009.55,1858.10
13-July-2021,42961.60,42961.60,42288.45,42722.20,42588.653465346534653465,101,75,4301454.00,41,40.59,673.15,-239.40
12-July-2021,42990.95,42990.95,42110.05,42312.15,42350.128205128205128205,117,76,4954965.00,73,62.39,880.90,-678.80
9-July-2021,41350.05,42387.60,41350.05,42254.10,42208.303030303030303030,363,226,15321614.00,158,43.53,1037.55,904.05
